ParticipantID,scenario,reliable_score,capable_score,ethical_score,sincere_score,scenario_num,push_reliable_score,push_capable_score,push_ethical_score,push_sincere_score,Push_Direction,name,value,measured_dimension,pushed_dimension,change_magnitude,PAS_sum,Knowledgeable,Experience_Rate,original_sample,scenario_order
221970,S,6.5,6.5,6.666666666666667,7,4,6.25,7,7,6.75,DOWN,delta_C,0.5,C,S,0.5,111,5,7,YES,second
221970,C,6,6.5,6,6,2,3.5,3.75,4.5,5,DOWN,delta_E,-1.5,E,C,1.5,111,5,7,YES,third
221970,C,6,6.5,6,6,2,3.5,3.75,4.5,5,DOWN,delta_S,-1,S,C,1,111,5,7,YES,third
221970,C,6,6.5,6,6,2,3.5,3.75,4.5,5,DOWN,delta_C,-2.75,C,C,2.75,111,5,7,YES,third
221970,S,6.5,6.5,6.666666666666667,7,4,6.25,7,7,6.75,DOWN,delta_E,0.33333333333333304,E,S,0.33333333333333304,111,5,7,YES,second
223777,S,7,7,7,6.5,2,6.75,7,7,7,UP,delta_S,0.5,S,S,0.5,102,6,5,NO,third
223777,R,3.5,3.3333333333333335,3,4,3,5.75,6,6,5.5,UP,delta_S,1.5,S,R,1.5,102,6,5,NO,fourth
223777,R,3.5,3.3333333333333335,3,4,3,5.75,6,6,5.5,UP,delta_E,3,E,R,3,102,6,5,NO,fourth
223777,R,3.5,3.3333333333333335,3,4,3,5.75,6,6,5.5,UP,delta_C,2.6666666666666665,C,R,2.6666666666666665,102,6,5,NO,fourth
223777,S,7,7,7,6.5,2,6.75,7,7,7,UP,delta_R,-0.25,R,S,0.25,102,6,5,NO,third
223777,E,4,4,4,4,1,5.25,5.666666666666667,6,5,UP,delta_S,1,S,E,1,102,6,5,NO,second
223777,S,7,7,7,6.5,2,6.75,7,7,7,UP,delta_E,0,E,S,0,102,6,5,NO,third
223777,E,4,4,4,4,1,5.25,5.666666666666667,6,5,UP,delta_E,2,E,E,2,102,6,5,NO,second
223777,S,7,7,7,6.5,2,6.75,7,7,7,UP,delta_C,0,C,S,0,102,6,5,NO,third
223777,E,4,4,4,4,1,5.25,5.666666666666667,6,5,UP,delta_R,1.25,R,E,1.25,102,6,5,NO,second
223777,E,4,4,4,4,1,5.25,5.666666666666667,6,5,UP,delta_C,1.666666666666667,C,E,1.666666666666667,102,6,5,NO,second
223777,R,3.5,3.3333333333333335,3,4,3,5.75,6,6,5.5,UP,delta_R,2.25,R,R,2.25,102,6,5,NO,fourth
231741,E,7,7,7,7,2,6,7,7,7,DOWN,delta_C,0,C,E,0,103,4,5,YES,third
231741,E,7,7,7,7,2,6,7,7,7,DOWN,delta_R,-1,R,E,1,103,4,5,YES,third
231741,E,7,7,7,7,2,6,7,7,7,DOWN,delta_E,0,E,E,0,103,4,5,YES,third
231741,E,7,7,7,7,2,6,7,7,7,DOWN,delta_S,0,S,E,0,103,4,5,YES,third
232899,C,7,7,7,7,4,6.5,7,7,7,UP,delta_C,0,C,C,0,118,6,6,YES,third
232899,S,6.75,7,7,7,2,7,7,7,7,UP,delta_S,0,S,S,0,118,6,6,YES,first
232899,E,6.75,7,7,7,3,6.75,7,7,7,UP,delta_R,0,R,E,0,118,6,6,YES,fourth
232899,E,6.75,7,7,7,3,6.75,7,7,7,UP,delta_C,0,C,E,0,118,6,6,YES,fourth
232899,R,5.25,6.25,6.75,6.5,1,6.75,7,7,7,UP,delta_E,0.25,E,R,0.25,118,6,6,YES,second
232899,R,5.25,6.25,6.75,6.5,1,6.75,7,7,7,UP,delta_R,1.5,R,R,1.5,118,6,6,YES,second
232899,E,6.75,7,7,7,3,6.75,7,7,7,UP,delta_S,0,S,E,0,118,6,6,YES,fourth
232899,S,6.75,7,7,7,2,7,7,7,7,UP,delta_R,0.25,R,S,0.25,118,6,6,YES,first
232899,E,6.75,7,7,7,3,6.75,7,7,7,UP,delta_E,0,E,E,0,118,6,6,YES,fourth
232899,C,7,7,7,7,4,6.5,7,7,7,UP,delta_R,-0.5,R,C,0.5,118,6,6,YES,third
232899,R,5.25,6.25,6.75,6.5,1,6.75,7,7,7,UP,delta_S,0.5,S,R,0.5,118,6,6,YES,second
232899,C,7,7,7,7,4,6.5,7,7,7,UP,delta_E,0,E,C,0,118,6,6,YES,third
232899,S,6.75,7,7,7,2,7,7,7,7,UP,delta_E,0,E,S,0,118,6,6,YES,first
232899,S,6.75,7,7,7,2,7,7,7,7,UP,delta_C,0,C,S,0,118,6,6,YES,first
232899,C,7,7,7,7,4,6.5,7,7,7,UP,delta_S,0,S,C,0,118,6,6,YES,third
232899,R,5.25,6.25,6.75,6.5,1,6.75,7,7,7,UP,delta_C,0.75,C,R,0.75,118,6,6,YES,second
235989,S,6.25,6.25,6,6,1,2.5,2.5,3,4.75,DOWN,delta_C,-3.75,C,S,3.75,75,0,0,NO,third
235989,S,6.25,6.25,6,6,1,2.5,2.5,3,4.75,DOWN,delta_R,-3.75,R,S,3.75,75,0,0,NO,third
235989,S,6.25,6.25,6,6,1,2.5,2.5,3,4.75,DOWN,delta_E,-3,E,S,3,75,0,0,NO,third
235989,S,6.25,6.25,6,6,1,2.5,2.5,3,4.75,DOWN,delta_S,-1.25,S,S,1.25,75,0,0,NO,third
237377,S,7,6.75,5,5.25,3,5.75,6,4,5.5,DOWN,delta_E,-1,E,S,1,106,3,3,YES,second
237377,E,4.75,5.75,4.75,4.75,1,3.25,3,1,4,DOWN,delta_S,-0.75,S,E,0.75,106,3,3,YES,third
237377,R,6,5.5,5,5.25,2,5,4.75,4.75,4.75,DOWN,delta_C,-0.75,C,R,0.75,106,3,3,YES,fourth
237377,S,7,6.75,5,5.25,3,5.75,6,4,5.5,DOWN,delta_R,-1.25,R,S,1.25,106,3,3,YES,second
237377,E,4.75,5.75,4.75,4.75,1,3.25,3,1,4,DOWN,delta_E,-3.75,E,E,3.75,106,3,3,YES,third
237377,S,7,6.75,5,5.25,3,5.75,6,4,5.5,DOWN,delta_C,-0.75,C,S,0.75,106,3,3,YES,second
237377,R,6,5.5,5,5.25,2,5,4.75,4.75,4.75,DOWN,delta_R,-1,R,R,1,106,3,3,YES,fourth
237377,C,6.5,6.25,5,5.5,4,4,4.5,4.25,4.75,DOWN,delta_R,-2.5,R,C,2.5,106,3,3,YES,first
237377,C,6.5,6.25,5,5.5,4,4,4.5,4.25,4.75,DOWN,delta_S,-0.75,S,C,0.75,106,3,3,YES,first
237377,R,6,5.5,5,5.25,2,5,4.75,4.75,4.75,DOWN,delta_E,-0.25,E,R,0.25,106,3,3,YES,fourth
237377,S,7,6.75,5,5.25,3,5.75,6,4,5.5,DOWN,delta_S,0.25,S,S,0.25,106,3,3,YES,second
237377,C,6.5,6.25,5,5.5,4,4,4.5,4.25,4.75,DOWN,delta_C,-1.75,C,C,1.75,106,3,3,YES,first
237377,C,6.5,6.25,5,5.5,4,4,4.5,4.25,4.75,DOWN,delta_E,-0.75,E,C,0.75,106,3,3,YES,first
237377,E,4.75,5.75,4.75,4.75,1,3.25,3,1,4,DOWN,delta_C,-2.75,C,E,2.75,106,3,3,YES,third
237377,E,4.75,5.75,4.75,4.75,1,3.25,3,1,4,DOWN,delta_R,-1.5,R,E,1.5,106,3,3,YES,third
237377,R,6,5.5,5,5.25,2,5,4.75,4.75,4.75,DOWN,delta_S,-0.5,S,R,0.5,106,3,3,YES,fourth
254155,S,6.5,7,4.75,4.5,1,6.25,6.5,4,4,UP,delta_S,-0.5,S,S,0.5,100,4,5,YES,third
254155,S,6.5,7,4.75,4.5,1,6.25,6.5,4,4,UP,delta_E,-0.75,E,S,0.75,100,4,5,YES,third
254155,S,6.5,7,4.75,4.5,1,6.25,6.5,4,4,UP,delta_C,-0.5,C,S,0.5,100,4,5,YES,third
254155,E,5.25,4.25,4.5,6.75,2,6.25,4.75,4.25,5,UP,delta_E,-0.25,E,E,0.25,100,4,5,YES,first
254155,E,5.25,4.25,4.5,6.75,2,6.25,4.75,4.25,5,UP,delta_S,-1.75,S,E,1.75,100,4,5,YES,first
254155,R,6,6.5,5,3,3,7,6.5,5.25,3.75,UP,delta_R,1,R,R,1,100,4,5,YES,fourth
254155,R,6,6.5,5,3,3,7,6.5,5.25,3.75,UP,delta_S,0.75,S,R,0.75,100,4,5,YES,fourth
254155,S,6.5,7,4.75,4.5,1,6.25,6.5,4,4,UP,delta_R,-0.25,R,S,0.25,100,4,5,YES,third
254155,C,4.75,4.75,4.333333333333333,6.75,4,6,5.5,4.75,5.5,UP,delta_S,-1.25,S,C,1.25,100,4,5,YES,second
254155,R,6,6.5,5,3,3,7,6.5,5.25,3.75,UP,delta_E,0.25,E,R,0.25,100,4,5,YES,fourth
254155,E,5.25,4.25,4.5,6.75,2,6.25,4.75,4.25,5,UP,delta_C,0.5,C,E,0.5,100,4,5,YES,first
254155,R,6,6.5,5,3,3,7,6.5,5.25,3.75,UP,delta_C,0,C,R,0,100,4,5,YES,fourth
254155,C,4.75,4.75,4.333333333333333,6.75,4,6,5.5,4.75,5.5,UP,delta_C,0.75,C,C,0.75,100,4,5,YES,second
254155,C,4.75,4.75,4.333333333333333,6.75,4,6,5.5,4.75,5.5,UP,delta_R,1.25,R,C,1.25,100,4,5,YES,second
254155,E,5.25,4.25,4.5,6.75,2,6.25,4.75,4.25,5,UP,delta_R,1,R,E,1,100,4,5,YES,first
254155,C,4.75,4.75,4.333333333333333,6.75,4,6,5.5,4.75,5.5,UP,delta_E,0.41666666666666696,E,C,0.41666666666666696,100,4,5,YES,second
258896,R,5.666666666666667,6,6.333333333333333,5.75,4,7,7,7,7,UP,delta_R,1.333333333333333,R,R,1.333333333333333,109,4,7,YES,third
258896,E,6.5,6,7,5.666666666666667,2,7,7,7,7,UP,delta_E,0,E,E,0,109,4,7,YES,second
258896,R,5.666666666666667,6,6.333333333333333,5.75,4,7,7,7,7,UP,delta_S,1.25,S,R,1.25,109,4,7,YES,third
258896,E,6.5,6,7,5.666666666666667,2,7,7,7,7,UP,delta_S,1.333333333333333,S,E,1.333333333333333,109,4,7,YES,second
258896,E,6.5,6,7,5.666666666666667,2,7,7,7,7,UP,delta_C,1,C,E,1,109,4,7,YES,second
258896,E,6.5,6,7,5.666666666666667,2,7,7,7,7,UP,delta_R,0.5,R,E,0.5,109,4,7,YES,second
258896,R,5.666666666666667,6,6.333333333333333,5.75,4,7,7,7,7,UP,delta_E,0.666666666666667,E,R,0.666666666666667,109,4,7,YES,third
258896,R,5.666666666666667,6,6.333333333333333,5.75,4,7,7,7,7,UP,delta_C,1,C,R,1,109,4,7,YES,third
265060,R,5.75,5.75,5.75,5.5,4,7,7,7,7,UP,delta_R,1.25,R,R,1.25,109,6,6,NO,first
265060,S,6,6,6,6,2,7,7,7,7,UP,delta_R,1,R,S,1,109,6,6,NO,second
265060,E,5,5,5,5,3,7,7,7,7,UP,delta_S,2,S,E,2,109,6,6,NO,fourth
265060,R,5.75,5.75,5.75,5.5,4,7,7,7,7,UP,delta_C,1.25,C,R,1.25,109,6,6,NO,first
265060,E,5,5,5,5,3,7,7,7,7,UP,delta_R,2,R,E,2,109,6,6,NO,fourth
265060,C,7,7,7,6.5,1,7,7,7,7,UP,delta_S,0.5,S,C,0.5,109,6,6,NO,third
265060,E,5,5,5,5,3,7,7,7,7,UP,delta_C,2,C,E,2,109,6,6,NO,fourth
265060,S,6,6,6,6,2,7,7,7,7,UP,delta_C,1,C,S,1,109,6,6,NO,second
265060,E,5,5,5,5,3,7,7,7,7,UP,delta_E,2,E,E,2,109,6,6,NO,fourth
265060,R,5.75,5.75,5.75,5.5,4,7,7,7,7,UP,delta_S,1.5,S,R,1.5,109,6,6,NO,first
265060,S,6,6,6,6,2,7,7,7,7,UP,delta_S,1,S,S,1,109,6,6,NO,second
265060,S,6,6,6,6,2,7,7,7,7,UP,delta_E,1,E,S,1,109,6,6,NO,second
265060,R,5.75,5.75,5.75,5.5,4,7,7,7,7,UP,delta_E,1.25,E,R,1.25,109,6,6,NO,first
265060,C,7,7,7,6.5,1,7,7,7,7,UP,delta_C,0,C,C,0,109,6,6,NO,third
265060,C,7,7,7,6.5,1,7,7,7,7,UP,delta_R,0,R,C,0,109,6,6,NO,third
265060,C,7,7,7,6.5,1,7,7,7,7,UP,delta_E,0,E,C,0,109,6,6,NO,third
265711,R,6.25,6.25,6,6,1,7,6.75,6.25,6,UP,delta_C,0.5,C,R,0.5,115,7,7,NO,second
265711,R,6.25,6.25,6,6,1,7,6.75,6.25,6,UP,delta_R,0.75,R,R,0.75,115,7,7,NO,second
265711,R,6.25,6.25,6,6,1,7,6.75,6.25,6,UP,delta_E,0.25,E,R,0.25,115,7,7,NO,second
265711,R,6.25,6.25,6,6,1,7,6.75,6.25,6,UP,delta_S,0,S,R,0,115,7,7,NO,second
266802,S,6.5,5.5,6,5.75,4,7,6.5,6.25,5.75,UP,delta_R,0.5,R,S,0.5,107,4,4,NO,first
266802,E,5.25,5.25,5.25,5.5,3,6.75,6.25,6.25,6,UP,delta_S,0.5,S,E,0.5,107,4,4,NO,second
266802,C,5.25,5,5.25,5.75,2,5.5,5,5.25,6,UP,delta_R,0.25,R,C,0.25,107,4,4,NO,third
266802,C,5.25,5,5.25,5.75,2,5.5,5,5.25,6,UP,delta_S,0.25,S,C,0.25,107,4,4,NO,third
266802,E,5.25,5.25,5.25,5.5,3,6.75,6.25,6.25,6,UP,delta_R,1.5,R,E,1.5,107,4,4,NO,second
266802,C,5.25,5,5.25,5.75,2,5.5,5,5.25,6,UP,delta_C,0,C,C,0,107,4,4,NO,third
266802,E,5.25,5.25,5.25,5.5,3,6.75,6.25,6.25,6,UP,delta_C,1,C,E,1,107,4,4,NO,second
266802,E,5.25,5.25,5.25,5.5,3,6.75,6.25,6.25,6,UP,delta_E,1,E,E,1,107,4,4,NO,second
266802,R,6,6,5.25,5.75,1,7,6.75,6,6,UP,delta_C,0.75,C,R,0.75,107,4,4,NO,fourth
266802,S,6.5,5.5,6,5.75,4,7,6.5,6.25,5.75,UP,delta_C,1,C,S,1,107,4,4,NO,first
266802,R,6,6,5.25,5.75,1,7,6.75,6,6,UP,delta_E,0.75,E,R,0.75,107,4,4,NO,fourth
266802,R,6,6,5.25,5.75,1,7,6.75,6,6,UP,delta_S,0.25,S,R,0.25,107,4,4,NO,fourth
266802,S,6.5,5.5,6,5.75,4,7,6.5,6.25,5.75,UP,delta_E,0.25,E,S,0.25,107,4,4,NO,first
266802,S,6.5,5.5,6,5.75,4,7,6.5,6.25,5.75,UP,delta_S,0,S,S,0,107,4,4,NO,first
266802,C,5.25,5,5.25,5.75,2,5.5,5,5.25,6,UP,delta_E,0,E,C,0,107,4,4,NO,third
266802,R,6,6,5.25,5.75,1,7,6.75,6,6,UP,delta_R,1,R,R,1,107,4,4,NO,fourth
267418,S,5,6,4,4,1,3.5,3.3333333333333335,3,4,DOWN,delta_R,-1.5,R,S,1.5,75,5,5,YES,second
267418,S,5,6,4,4,1,3.5,3.3333333333333335,3,4,DOWN,delta_S,0,S,S,0,75,5,5,YES,second
267418,S,5,6,4,4,1,3.5,3.3333333333333335,3,4,DOWN,delta_C,-2.6666666666666665,C,S,2.6666666666666665,75,5,5,YES,second
267418,S,5,6,4,4,1,3.5,3.3333333333333335,3,4,DOWN,delta_E,-1,E,S,1,75,5,5,YES,second
271405,E,4.75,5.666666666666667,6.5,5.333333333333333,4,5.5,6,6,6,DOWN,delta_S,0.666666666666667,S,E,0.666666666666667,98,4,5,NO,first
271405,E,4.75,5.666666666666667,6.5,5.333333333333333,4,5.5,6,6,6,DOWN,delta_C,0.33333333333333304,C,E,0.33333333333333304,98,4,5,NO,first
271405,E,4.75,5.666666666666667,6.5,5.333333333333333,4,5.5,6,6,6,DOWN,delta_R,0.75,R,E,0.75,98,4,5,NO,first
271405,E,4.75,5.666666666666667,6.5,5.333333333333333,4,5.5,6,6,6,DOWN,delta_E,-0.5,E,E,0.5,98,4,5,NO,first
272783,S,4.75,4,4,3.5,1,3,1.5,3.25,5.75,UP,delta_R,-1.75,R,S,1.75,93,2,1,YES,first
272783,C,5.5,5,5.5,5.75,2,6,7,7,5,UP,delta_R,0.5,R,C,0.5,93,2,1,YES,fourth
272783,C,5.5,5,5.5,5.75,2,6,7,7,5,UP,delta_C,2,C,C,2,93,2,1,YES,fourth
272783,C,5.5,5,5.5,5.75,2,6,7,7,5,UP,delta_S,-0.75,S,C,0.75,93,2,1,YES,fourth
272783,S,4.75,4,4,3.5,1,3,1.5,3.25,5.75,UP,delta_S,2.25,S,S,2.25,93,2,1,YES,first
272783,E,5.75,7,7,6,3,7,7,6.5,6.333333333333333,UP,delta_E,-0.5,E,E,0.5,93,2,1,YES,third
272783,E,5.75,7,7,6,3,7,7,6.5,6.333333333333333,UP,delta_C,0,C,E,0,93,2,1,YES,third
272783,E,5.75,7,7,6,3,7,7,6.5,6.333333333333333,UP,delta_S,0.33333333333333304,S,E,0.33333333333333304,93,2,1,YES,third
272783,S,4.75,4,4,3.5,1,3,1.5,3.25,5.75,UP,delta_C,-2.5,C,S,2.5,93,2,1,YES,first
272783,S,4.75,4,4,3.5,1,3,1.5,3.25,5.75,UP,delta_E,-0.75,E,S,0.75,93,2,1,YES,first
272783,C,5.5,5,5.5,5.75,2,6,7,7,5,UP,delta_E,1.5,E,C,1.5,93,2,1,YES,fourth
272783,E,5.75,7,7,6,3,7,7,6.5,6.333333333333333,UP,delta_R,1.25,R,E,1.25,93,2,1,YES,third
273600,C,4.333333333333333,4.25,6,6.666666666666667,1,2,2.25,6.666666666666667,7,DOWN,delta_S,0.33333333333333304,S,C,0.33333333333333304,97,3,4,YES,third
273600,R,5.666666666666667,5.5,7,7,3,4.666666666666667,5.333333333333333,7,7,DOWN,delta_E,0,E,R,0,97,3,4,YES,fourth
273600,R,5.666666666666667,5.5,7,7,3,4.666666666666667,5.333333333333333,7,7,DOWN,delta_C,-0.16666666666666696,C,R,0.16666666666666696,97,3,4,YES,fourth
273600,S,6.333333333333333,6,7,7,4,6.666666666666667,6.333333333333333,7,7,DOWN,delta_E,0,E,S,0,97,3,4,YES,second
273600,S,6.333333333333333,6,7,7,4,6.666666666666667,6.333333333333333,7,7,DOWN,delta_C,0.33333333333333304,C,S,0.33333333333333304,97,3,4,YES,second
273600,S,6.333333333333333,6,7,7,4,6.666666666666667,6.333333333333333,7,7,DOWN,delta_R,0.3333333333333339,R,S,0.3333333333333339,97,3,4,YES,second
273600,S,6.333333333333333,6,7,7,4,6.666666666666667,6.333333333333333,7,7,DOWN,delta_S,0,S,S,0,97,3,4,YES,second
273600,R,5.666666666666667,5.5,7,7,3,4.666666666666667,5.333333333333333,7,7,DOWN,delta_R,-1,R,R,1,97,3,4,YES,fourth
273600,R,5.666666666666667,5.5,7,7,3,4.666666666666667,5.333333333333333,7,7,DOWN,delta_S,0,S,R,0,97,3,4,YES,fourth
273600,C,4.333333333333333,4.25,6,6.666666666666667,1,2,2.25,6.666666666666667,7,DOWN,delta_R,-2.333333333333333,R,C,2.333333333333333,97,3,4,YES,third
273600,C,4.333333333333333,4.25,6,6.666666666666667,1,2,2.25,6.666666666666667,7,DOWN,delta_E,0.666666666666667,E,C,0.666666666666667,97,3,4,YES,third
273600,C,4.333333333333333,4.25,6,6.666666666666667,1,2,2.25,6.666666666666667,7,DOWN,delta_C,-2,C,C,2,97,3,4,YES,third
276773,E,6.25,6.25,5.75,6,4,6,6.25,6,6.5,UP,delta_S,0.5,S,E,0.5,NA,6,6,NO,fourth
276773,S,6,6.25,5.75,5.5,2,7,6.75,6.5,6.5,UP,delta_R,1,R,S,1,NA,6,6,NO,third
276773,E,6.25,6.25,5.75,6,4,6,6.25,6,6.5,UP,delta_C,0,C,E,0,NA,6,6,NO,fourth
276773,E,6.25,6.25,5.75,6,4,6,6.25,6,6.5,UP,delta_R,-0.25,R,E,0.25,NA,6,6,NO,fourth
276773,R,5.75,5.25,5.5,5.25,3,6,6.5,6,5.75,UP,delta_S,0.5,S,R,0.5,NA,6,6,NO,first
276773,C,5.25,5,5,4.75,1,6.25,6.5,6.75,5.75,UP,delta_R,1,R,C,1,NA,6,6,NO,second
276773,E,6.25,6.25,5.75,6,4,6,6.25,6,6.5,UP,delta_E,0.25,E,E,0.25,NA,6,6,NO,fourth
276773,S,6,6.25,5.75,5.5,2,7,6.75,6.5,6.5,UP,delta_S,1,S,S,1,NA,6,6,NO,third
276773,S,6,6.25,5.75,5.5,2,7,6.75,6.5,6.5,UP,delta_E,0.75,E,S,0.75,NA,6,6,NO,third
276773,C,5.25,5,5,4.75,1,6.25,6.5,6.75,5.75,UP,delta_S,1,S,C,1,NA,6,6,NO,second
276773,C,5.25,5,5,4.75,1,6.25,6.5,6.75,5.75,UP,delta_E,1.75,E,C,1.75,NA,6,6,NO,second
276773,R,5.75,5.25,5.5,5.25,3,6,6.5,6,5.75,UP,delta_R,0.25,R,R,0.25,NA,6,6,NO,first
276773,R,5.75,5.25,5.5,5.25,3,6,6.5,6,5.75,UP,delta_C,1.25,C,R,1.25,NA,6,6,NO,first
276773,S,6,6.25,5.75,5.5,2,7,6.75,6.5,6.5,UP,delta_C,0.5,C,S,0.5,NA,6,6,NO,third
276773,R,5.75,5.25,5.5,5.25,3,6,6.5,6,5.75,UP,delta_E,0.5,E,R,0.5,NA,6,6,NO,first
276773,C,5.25,5,5,4.75,1,6.25,6.5,6.75,5.75,UP,delta_C,1.5,C,C,1.5,NA,6,6,NO,second
282551,R,5.75,6,6.25,6,1,5.5,5.5,6.75,5.75,DOWN,delta_E,0.5,E,R,0.5,116,4,7,NO,second
282551,R,5.75,6,6.25,6,1,5.5,5.5,6.75,5.75,DOWN,delta_C,-0.5,C,R,0.5,116,4,7,NO,second
282551,E,7,7,7,7,4,6.25,7,7,7,DOWN,delta_E,0,E,E,0,116,4,7,NO,third
282551,C,6.25,6.75,6.75,6.25,3,3,4.25,5.5,4.75,DOWN,delta_C,-2.5,C,C,2.5,116,4,7,NO,first
282551,R,5.75,6,6.25,6,1,5.5,5.5,6.75,5.75,DOWN,delta_R,-0.25,R,R,0.25,116,4,7,NO,second
282551,C,6.25,6.75,6.75,6.25,3,3,4.25,5.5,4.75,DOWN,delta_E,-1.25,E,C,1.25,116,4,7,NO,first
282551,E,7,7,7,7,4,6.25,7,7,7,DOWN,delta_S,0,S,E,0,116,4,7,NO,third
282551,R,5.75,6,6.25,6,1,5.5,5.5,6.75,5.75,DOWN,delta_S,-0.25,S,R,0.25,116,4,7,NO,second
282551,E,7,7,7,7,4,6.25,7,7,7,DOWN,delta_R,-0.75,R,E,0.75,116,4,7,NO,third
282551,C,6.25,6.75,6.75,6.25,3,3,4.25,5.5,4.75,DOWN,delta_S,-1.5,S,C,1.5,116,4,7,NO,first
282551,C,6.25,6.75,6.75,6.25,3,3,4.25,5.5,4.75,DOWN,delta_R,-3.25,R,C,3.25,116,4,7,NO,first
282551,E,7,7,7,7,4,6.25,7,7,7,DOWN,delta_C,0,C,E,0,116,4,7,NO,third
289897,R,6.75,5.5,6.25,7,2,6,5.25,6.5,6.5,DOWN,delta_R,-0.75,R,R,0.75,105,6,6,NO,third
289897,E,6.75,5,6.25,6,3,6.5,5,6,6.5,DOWN,delta_S,0.5,S,E,0.5,105,6,6,NO,fourth
289897,R,6.75,5.5,6.25,7,2,6,5.25,6.5,6.5,DOWN,delta_C,-0.25,C,R,0.25,105,6,6,NO,third
289897,R,6.75,5.5,6.25,7,2,6,5.25,6.5,6.5,DOWN,delta_S,-0.5,S,R,0.5,105,6,6,NO,third
289897,E,6.75,5,6.25,6,3,6.5,5,6,6.5,DOWN,delta_R,-0.25,R,E,0.25,105,6,6,NO,fourth
289897,R,6.75,5.5,6.25,7,2,6,5.25,6.5,6.5,DOWN,delta_E,0.25,E,R,0.25,105,6,6,NO,third
289897,S,7,4.75,6.25,6,1,4.5,4.75,4.5,5,DOWN,delta_S,-1,S,S,1,105,6,6,NO,first
289897,S,7,4.75,6.25,6,1,4.5,4.75,4.5,5,DOWN,delta_E,-1.75,E,S,1.75,105,6,6,NO,first
289897,E,6.75,5,6.25,6,3,6.5,5,6,6.5,DOWN,delta_C,0,C,E,0,105,6,6,NO,fourth
289897,S,7,4.75,6.25,6,1,4.5,4.75,4.5,5,DOWN,delta_C,0,C,S,0,105,6,6,NO,first
289897,E,6.75,5,6.25,6,3,6.5,5,6,6.5,DOWN,delta_E,-0.25,E,E,0.25,105,6,6,NO,fourth
289897,S,7,4.75,6.25,6,1,4.5,4.75,4.5,5,DOWN,delta_R,-2.5,R,S,2.5,105,6,6,NO,first
292280,C,5.75,7,6,6.333333333333333,2,5.75,6,5.75,4,UP,delta_C,-1,C,C,1,NA,4,4,YES,first
292280,C,5.75,7,6,6.333333333333333,2,5.75,6,5.75,4,UP,delta_R,0,R,C,0,NA,4,4,YES,first
292280,C,5.75,7,6,6.333333333333333,2,5.75,6,5.75,4,UP,delta_E,-0.25,E,C,0.25,NA,4,4,YES,first
292280,C,5.75,7,6,6.333333333333333,2,5.75,6,5.75,4,UP,delta_S,-2.333333333333333,S,C,2.333333333333333,NA,4,4,YES,first
298487,C,6.25,7,6.25,4,1,4.25,4,4.333333333333333,3,DOWN,delta_E,-1.916666666666667,E,C,1.916666666666667,109,6,7,NO,first
298487,S,4.75,5,4.666666666666667,5.666666666666667,3,3.5,3.25,3.3333333333333335,4.666666666666667,DOWN,delta_E,-1.3333333333333335,E,S,1.3333333333333335,109,6,7,NO,third
298487,S,4.75,5,4.666666666666667,5.666666666666667,3,3.5,3.25,3.3333333333333335,4.666666666666667,DOWN,delta_R,-1.25,R,S,1.25,109,6,7,NO,third
298487,C,6.25,7,6.25,4,1,4.25,4,4.333333333333333,3,DOWN,delta_R,-2,R,C,2,109,6,7,NO,first
298487,S,4.75,5,4.666666666666667,5.666666666666667,3,3.5,3.25,3.3333333333333335,4.666666666666667,DOWN,delta_S,-1,S,S,1,109,6,7,NO,third
298487,R,6.5,6.666666666666667,6.5,6.5,4,5,5.666666666666667,7,5.5,DOWN,delta_S,-1,S,R,1,109,6,7,NO,second
298487,C,6.25,7,6.25,4,1,4.25,4,4.333333333333333,3,DOWN,delta_S,-1,S,C,1,109,6,7,NO,first
298487,S,4.75,5,4.666666666666667,5.666666666666667,3,3.5,3.25,3.3333333333333335,4.666666666666667,DOWN,delta_C,-1.75,C,S,1.75,109,6,7,NO,third
298487,C,6.25,7,6.25,4,1,4.25,4,4.333333333333333,3,DOWN,delta_C,-3,C,C,3,109,6,7,NO,first
298487,R,6.5,6.666666666666667,6.5,6.5,4,5,5.666666666666667,7,5.5,DOWN,delta_R,-1.5,R,R,1.5,109,6,7,NO,second
298487,R,6.5,6.666666666666667,6.5,6.5,4,5,5.666666666666667,7,5.5,DOWN,delta_E,0.5,E,R,0.5,109,6,7,NO,second
298487,R,6.5,6.666666666666667,6.5,6.5,4,5,5.666666666666667,7,5.5,DOWN,delta_C,-1,C,R,1,109,6,7,NO,second
307990,R,5,6,5.5,5.5,4,6,6,5.75,6,UP,delta_C,0,C,R,0,112,4,6,NO,second
307990,S,5.75,6.25,6.25,4,3,7,7,6.25,6.25,UP,delta_E,0,E,S,0,112,4,6,NO,third
307990,C,5,5,4.75,4.5,1,6,6,5.5,5,UP,delta_R,1,R,C,1,112,4,6,NO,fourth
307990,C,5,5,4.75,4.5,1,6,6,5.5,5,UP,delta_S,0.5,S,C,0.5,112,4,6,NO,fourth
307990,E,6.25,6.25,6.25,7,2,6.25,6.25,6.25,5.5,UP,delta_E,0,E,E,0,112,4,6,NO,first
307990,E,6.25,6.25,6.25,7,2,6.25,6.25,6.25,5.5,UP,delta_C,0,C,E,0,112,4,6,NO,first
307990,R,5,6,5.5,5.5,4,6,6,5.75,6,UP,delta_R,1,R,R,1,112,4,6,NO,second
